17, 1, 416.75, 977.75
17, 2, 416.75, 977.75
17, 3, 416.75, 977.75
17, 4, 416.75, 977.75
17, 5, 416.75, 977.75
17, 6, 416.75, 977.75
17, 7, 416.75, 977.75
17, 8, 416.75, 977.75
17, 9, 416.75, 977.75
17, 10, 416.75, 977.75
17, 11, 416.75, 977.75
17, 12, 416.75, 977.75
17, 13, 416.75, 977.75
17, 14, 416.75, 977.75
17, 15, 416.75, 977.75
19, 1, 421.25, 980.75
19, 2, 421.25, 980.75
19, 3, 421.25, 980.75
19, 4, 421.25, 980.75
20, 1, 424.25, 976.25
21, 1, 421.25, 980.75
21, 2, 421.25, 980.75
21, 3, 421.25, 980.75
21, 4, 421.25, 980.75
21, 5, 421.25, 980.75
21, 6, 421.25, 980.75
21, 7, 421.25, 980.75
21, 8, 421.25, 980.75
21, 9, 421.25, 980.75
21, 10, 421.25, 980.75
21, 11, 421.25, 980.75
21, 12, 421.25, 980.75
22, 1, 418.25, 979.25
22, 2, 418.25, 979.25
22, 3, 418.25, 979.25
22, 4, 418.25, 979.25
22, 5, 418.25, 979.25
22, 6, 418.25, 979.25
22, 7, 418.25, 979.25
23, 1, 523.25, 1238.75
23, 2, 523.25, 1238.75
23, 3, 523.25, 1238.75
23, 4, 523.25, 1238.75
23, 5, 523.25, 1238.75
23, 6, 523.25, 1238.75
23, 7, 523.25, 1238.75
23, 8, 523.25, 1238.75
23, 9, 523.25, 1238.75
23, 10, 523.25, 1238.75
23, 11, 523.25, 1238.75
23, 12, 523.25, 1238.75
23, 13, 523.25, 1238.75
23, 14, 523.25, 1238.75
23, 15, 523.25, 1238.75
23, 16, 523.25, 1238.75
23, 17, 523.25, 1238.75
23, 18, 523.25, 1238.75
24, 1, 419.75, 980.75
24, 2, 419.75, 980.75
24, 3, 419.75, 980.75
25, 1, 419.75, 985.25
26, 1, 418.25, 979.25
26, 2, 418.25, 979.25
26, 3, 418.25, 979.25
26, 4, 418.25, 979.25
26, 5, 418.25, 979.25
26, 6, 418.25, 979.25
26, 7, 418.25, 979.25
26, 8, 418.25, 979.25
26, 9, 418.25, 979.25
26, 10, 418.25, 979.25
26, 11, 418.25, 979.25
26, 12, 418.25, 979.25
26, 13, 418.25, 979.25
27, 1, 418.25, 979.25
27, 2, 418.25, 979.25
27, 3, 418.25, 979.25
27, 4, 418.25, 979.25
27, 5, 418.25, 979.25
27, 6, 418.25, 979.25
28, 1, 421.25, 979.25
28, 2, 421.25, 979.25
28, 3, 421.25, 979.25
28, 4, 421.25, 979.25
28, 5, 421.25, 979.25
28, 6, 421.25, 979.25
28, 7, 421.25, 979.25
30, 1, 421.25, 977.75
31, 1, 418.25, 974.75
32, 1, 424.25, 979.25
32, 2, 424.25, 979.25
32, 3, 424.25, 979.25
32, 4, 424.25, 979.25
32, 5, 424.25, 979.25
32, 6, 424.25, 979.25
33, 1, 415.25, 976.25
33, 2, 415.25, 976.25
33, 3, 415.25, 976.25
33, 4, 415.25, 976.25
33, 5, 415.25, 976.25
33, 6, 415.25, 976.25
33, 7, 415.25, 976.25
33, 8, 415.25, 976.25
33, 9, 415.25, 976.25
33, 10, 415.25, 976.25
33, 11, 415.25, 976.25
33, 12, 415.25, 976.25
33, 13, 415.25, 976.25
33, 14, 415.25, 976.25
33, 15, 415.25, 976.25
33, 16, 415.25, 976.25
33, 17, 415.25, 976.25
33, 18, 415.25, 976.25
34, 1, 664.25, 1105.25
34, 2, 664.25, 1105.25
34, 3, 664.25, 1105.25
34, 4, 664.25, 1105.25
34, 5, 664.25, 1105.25
34, 6, 664.25, 1105.25
34, 7, 664.25, 1105.25
34, 8, 664.25, 1105.25
34, 9, 664.25, 1105.25
34, 10, 664.25, 1105.25
34, 11, 664.25, 1105.25
34, 12, 664.25, 1105.25
34, 13, 664.25, 1105.25
34, 14, 664.25, 1105.25
34, 15, 664.25, 1105.25
34, 16, 664.25, 1105.25
34, 17, 664.25, 1105.25
34, 18, 664.25, 1105.25
34, 19, 664.25, 1105.25
34, 20, 664.25, 1105.25
34, 21, 664.25, 1105.25
34, 22, 664.25, 1105.25
34, 23, 664.25, 1105.25
34, 24, 664.25, 1105.25
34, 25, 664.25, 1105.25
34, 26, 664.25, 1105.25
34, 27, 664.25, 1105.25
34, 28, 664.25, 1105.25
34, 29, 664.25, 1105.25
34, 30, 664.25, 1105.25
34, 31, 664.25, 1105.25
34, 32, 664.25, 1105.25
34, 33, 664.25, 1105.25
34, 34, 664.25, 1105.25
34, 35, 664.25, 1105.25
34, 36, 664.25, 1105.25
34, 37, 664.25, 1105.25
34, 38, 664.25, 1105.25
34, 39, 664.25, 1105.25
34, 40, 664.25, 1105.25
34, 41, 664.25, 1105.25
34, 42, 664.25, 1105.25
34, 43, 664.25, 1105.25
34, 44, 664.25, 1105.25
34, 45, 664.25, 1105.25
34, 46, 664.25, 1105.25
34, 47, 664.25, 1105.25
34, 48, 664.25, 1105.25
34, 49, 664.25, 1105.25
34, 50, 664.25, 1105.25
34, 51, 664.25, 1105.25
34, 52, 664.25, 1105.25
42, 1, 662.75, 1109.75
42, 2, 662.75, 1109.75
42, 3, 662.75, 1109.75
42, 4, 662.75, 1109.75
42, 5, 662.75, 1109.75
42, 6, 662.75, 1109.75
42, 7, 662.75, 1109.75
42, 8, 662.75, 1109.75
42, 9, 662.75, 1109.75
42, 10, 662.75, 1109.75
42, 11, 662.75, 1109.75
42, 12, 662.75, 1109.75
42, 13, 662.75, 1109.75
43, 1, 665.75, 1109.75
43, 2, 665.75, 1109.75
43, 3, 665.75, 1109.75
43, 4, 665.75, 1109.75
43, 5, 665.75, 1109.75
43, 6, 665.75, 1109.75
43, 7, 665.75, 1109.75
43, 8, 665.75, 1109.75
43, 9, 665.75, 1109.75
43, 10, 665.75, 1109.75
43, 11, 665.75, 1109.75
43, 12, 665.75, 1109.75
43, 13, 665.75, 1109.75
43, 14, 665.75, 1109.75
43, 15, 665.75, 1109.75
43, 16, 665.75, 1109.75
43, 17, 665.75, 1109.75
43, 18, 665.75, 1109.75
43, 19, 665.75, 1109.75
43, 20, 665.75, 1109.75
43, 21, 665.75, 1109.75
43, 22, 665.75, 1109.75
43, 23, 665.75, 1109.75
43, 24, 665.75, 1109.75
43, 25, 665.75, 1109.75
43, 26, 665.75, 1109.75
43, 27, 665.75, 1109.75
43, 28, 665.75, 1109.75
43, 29, 665.75, 1109.75
43, 30, 665.75, 1109.75
43, 31, 665.75, 1109.75
43, 32, 665.75, 1109.75
43, 33, 665.75, 1109.75
43, 34, 665.75, 1109.75
43, 35, 665.75, 1109.75
43, 36, 665.75, 1109.75
43, 37, 665.75, 1109.75
43, 38, 665.75, 1109.75
43, 39, 665.75, 1109.75
43, 40, 665.75, 1109.75
43, 41, 665.75, 1109.75
43, 42, 665.75, 1109.75
43, 43, 665.75, 1109.75
43, 44, 665.75, 1109.75
43, 45, 665.75, 1109.75
43, 46, 665.75, 1109.75
43, 47, 665.75, 1109.75
43, 48, 665.75, 1109.75
43, 49, 665.75, 1109.75
43, 50, 665.75, 1109.75
43, 51, 665.75, 1109.75
43, 52, 665.75, 1109.75
43, 53, 665.75, 1109.75
43, 54, 665.75, 1109.75
43, 55, 665.75, 1109.75
43, 56, 665.75, 1109.75
43, 57, 665.75, 1109.75
43, 58, 665.75, 1109.75
56, 1, 658.878, 1108.88
56, 2, 658.878, 1108.88
56, 3, 658.878, 1108.88
56, 4, 658.878, 1108.88
56, 5, 658.878, 1108.88
56, 6, 658.878, 1108.88
56, 7, 658.878, 1108.88
56, 8, 658.878, 1108.88
56, 9, 658.878, 1108.88
56, 10, 658.878, 1108.88
56, 11, 658.878, 1108.88
56, 12, 658.878, 1108.88
56, 13, 658.878, 1108.88
56, 14, 658.878, 1108.88
56, 15, 658.878, 1108.88
56, 16, 658.878, 1108.88
56, 17, 658.878, 1108.88
56, 18, 658.878, 1108.88
56, 19, 658.878, 1108.88
56, 20, 658.878, 1108.88
56, 21, 658.878, 1108.88
56, 22, 658.878, 1108.88
56, 23, 658.878, 1108.88
56, 24, 658.878, 1108.88
56, 25, 658.878, 1108.88
56, 26, 658.878, 1108.88
56, 27, 658.878, 1108.88
56, 28, 658.878, 1108.88
56, 29, 658.878, 1108.88
56, 30, 658.878, 1108.88
56, 31, 658.878, 1108.88
56, 32, 658.878, 1108.88
56, 33, 658.878, 1108.88
56, 34, 658.878, 1108.88
56, 35, 658.878, 1108.88
56, 36, 658.878, 1108.88
56, 37, 658.878, 1108.88
56, 38, 658.878, 1108.88
56, 39, 658.878, 1108.88
56, 40, 658.878, 1108.88
56, 41, 658.878, 1108.88
56, 42, 658.878, 1108.88
56, 43, 658.878, 1108.88
56, 44, 658.878, 1108.88
56, 45, 658.878, 1108.88
56, 46, 658.878, 1108.88
56, 47, 658.878, 1108.88
56, 48, 658.878, 1108.88
56, 49, 658.878, 1108.88
56, 50, 658.878, 1108.88
56, 51, 658.878, 1108.88
56, 52, 658.878, 1108.88
56, 53, 658.878, 1108.88
56, 54, 658.878, 1108.88
56, 55, 658.878, 1108.88
56, 56, 658.878, 1108.88
56, 57, 658.878, 1108.88
56, 58, 658.878, 1108.88
56, 59, 658.878, 1108.88
56, 60, 658.878, 1108.88
56, 61, 658.878, 1108.88
56, 62, 658.878, 1108.88
56, 63, 658.878, 1108.88
56, 64, 658.878, 1108.88
56, 65, 658.878, 1108.88
56, 66, 658.878, 1108.88
56, 67, 658.878, 1108.88
56, 68, 658.878, 1108.88
56, 69, 658.878, 1108.88
56, 70, 658.878, 1108.88
56, 71, 658.878, 1108.88
56, 72, 658.878, 1108.88
56, 73, 658.878, 1108.88
56, 74, 658.878, 1108.88
56, 75, 658.878, 1108.88
56, 76, 658.878, 1108.88
56, 77, 658.878, 1108.88
56, 78, 658.878, 1108.88
56, 79, 658.878, 1108.88
56, 80, 658.878, 1108.88
56, 81, 658.878, 1108.88
56, 82, 658.878, 1108.88
56, 83, 658.878, 1108.88
56, 84, 658.878, 1108.88
56, 85, 658.878, 1108.88
56, 86, 658.878, 1108.88
56, 87, 658.878, 1108.88
56, 88, 658.878, 1108.88
56, 89, 658.878, 1108.88
56, 90, 658.878, 1108.88
56, 91, 658.878, 1108.88
56, 92, 658.878, 1108.88
56, 93, 658.878, 1108.88
56, 94, 658.878, 1108.88
56, 95, 658.878, 1108.88
56, 96, 658.878, 1108.88
56, 97, 658.878, 1108.88
56, 98, 658.878, 1108.88
56, 99, 658.878, 1108.88
58, 1, 664.25, 1112.75
58, 2, 664.25, 1112.75
58, 3, 664.25, 1112.75
58, 4, 664.25, 1112.75
58, 5, 664.25, 1112.75
58, 6, 664.25, 1112.75
58, 7, 664.25, 1112.75
58, 8, 664.25, 1112.75
58, 9, 664.25, 1112.75
58, 10, 664.25, 1112.75
58, 11, 664.25, 1112.75
58, 12, 664.25, 1112.75
58, 13, 664.25, 1112.75
58, 14, 664.25, 1112.75
58, 15, 664.25, 1112.75
58, 16, 664.25, 1112.75
58, 17, 664.25, 1112.75
58, 18, 664.25, 1112.75
68, 1, 657.662, 1111.31
68, 2, 657.662, 1111.31
68, 3, 657.662, 1111.31
68, 4, 657.662, 1111.31
68, 5, 657.662, 1111.31
68, 6, 657.662, 1111.31
68, 7, 657.662, 1111.31
68, 8, 657.662, 1111.31
68, 9, 657.662, 1111.31
68, 10, 657.662, 1111.31
68, 11, 657.662, 1111.31
68, 12, 657.662, 1111.31
68, 13, 657.662, 1111.31
68, 14, 657.662, 1111.31
68, 15, 657.662, 1111.31
68, 16, 657.662, 1111.31
68, 17, 657.662, 1111.31
68, 18, 657.662, 1111.31
68, 19, 657.662, 1111.31
68, 20, 657.662, 1111.31
68, 21, 657.662, 1111.31
68, 22, 657.662, 1111.31
68, 23, 657.662, 1111.31
68, 24, 657.662, 1111.31
68, 25, 657.662, 1111.31
68, 26, 657.662, 1111.31
68, 27, 657.662, 1111.31
68, 28, 657.662, 1111.31
68, 29, 657.662, 1111.31
68, 30, 657.662, 1111.31
68, 31, 657.662, 1111.31
68, 32, 657.662, 1111.31
68, 33, 657.662, 1111.31
68, 34, 657.662, 1111.31
68, 35, 657.662, 1111.31
68, 36, 657.662, 1111.31
68, 37, 657.662, 1111.31
68, 38, 657.662, 1111.31
68, 39, 657.662, 1111.31
68, 40, 657.662, 1111.31
68, 41, 657.662, 1111.31
68, 42, 657.662, 1111.31
68, 43, 657.662, 1111.31
68, 44, 657.662, 1111.31
68, 45, 657.662, 1111.31
68, 46, 657.662, 1111.31
68, 47, 657.662, 1111.31
68, 48, 657.662, 1111.31
68, 49, 657.662, 1111.31
68, 50, 657.662, 1111.31
68, 51, 657.662, 1111.31
68, 52, 657.662, 1111.31
68, 53, 657.662, 1111.31
68, 54, 657.662, 1111.31
68, 55, 657.662, 1111.31
68, 56, 657.662, 1111.31
68, 57, 657.662, 1111.31
68, 58, 657.662, 1111.31
68, 59, 657.662, 1111.31
68, 60, 657.662, 1111.31
68, 61, 657.662, 1111.31
76, 1, 662.75, 1105.23
76, 2, 662.75, 1105.23
76, 3, 662.75, 1105.23
76, 4, 662.75, 1105.23
76, 5, 662.75, 1105.23
76, 6, 662.75, 1105.23
76, 7, 662.75, 1105.23
76, 8, 662.75, 1105.23
76, 9, 662.75, 1105.23
76, 10, 662.75, 1105.23
76, 11, 662.75, 1105.23
76, 12, 662.75, 1105.23
76, 13, 662.75, 1105.23
76, 14, 662.75, 1105.23
76, 15, 662.75, 1105.23
76, 16, 662.75, 1105.23
76, 17, 662.75, 1105.23
76, 18, 662.75, 1105.23
76, 19, 662.75, 1105.23
76, 20, 662.75, 1105.23
76, 21, 662.75, 1105.23
76, 22, 662.75, 1105.23
76, 23, 662.75, 1105.23
76, 24, 662.75, 1105.23
76, 25, 662.75, 1105.23
76, 26, 662.75, 1105.23
76, 27, 662.75, 1105.23
76, 28, 662.75, 1105.23
76, 29, 662.75, 1105.23
76, 30, 662.75, 1105.23
76, 31, 662.75, 1105.23
76, 32, 662.75, 1105.23
76, 33, 662.75, 1105.23
76, 34, 662.75, 1105.23
76, 35, 662.75, 1105.23
76, 36, 662.75, 1105.23
76, 37, 662.75, 1105.23
76, 38, 662.75, 1105.23
76, 39, 662.75, 1105.23
76, 40, 662.75, 1105.23
76, 41, 662.75, 1105.23
76, 42, 662.75, 1105.23
76, 43, 662.75, 1105.23
76, 44, 662.75, 1105.23
76, 45, 662.75, 1105.23
76, 46, 662.75, 1105.23
76, 47, 662.75, 1105.23
76, 48, 662.75, 1105.23
76, 49, 662.75, 1105.23
76, 50, 662.75, 1105.23
76, 51, 662.75, 1105.23
76, 52, 662.75, 1105.23
76, 53, 662.75, 1105.23
76, 54, 662.75, 1105.23
76, 55, 662.75, 1105.23
76, 56, 662.75, 1105.23
76, 57, 662.75, 1105.23
76, 58, 662.75, 1105.23
76, 59, 662.75, 1105.23
76, 60, 662.75, 1105.23
76, 61, 662.75, 1105.23
76, 62, 662.75, 1105.23
76, 63, 662.75, 1105.23
76, 64, 662.75, 1105.23
76, 65, 662.75, 1105.23
76, 66, 662.75, 1105.23
76, 67, 662.75, 1105.23
76, 68, 662.75, 1105.23
76, 69, 662.75, 1105.23
76, 70, 662.75, 1105.23
76, 71, 662.75, 1105.23
76, 72, 662.75, 1105.23
76, 73, 662.75, 1105.23
76, 74, 662.75, 1105.23
76, 75, 662.75, 1105.23
76, 76, 662.75, 1105.23
76, 77, 662.75, 1105.23
76, 78, 662.75, 1105.23
76, 79, 662.75, 1105.23
76, 80, 662.75, 1105.23
76, 81, 662.75, 1105.23
76, 82, 662.75, 1105.23
76, 83, 662.75, 1105.23
76, 84, 662.75, 1105.23
76, 85, 662.75, 1105.23
76, 86, 662.75, 1105.23
76, 87, 662.75, 1105.23
76, 88, 662.75, 1105.23
76, 89, 662.75, 1105.23
76, 90, 662.75, 1105.23
76, 91, 662.75, 1105.23
76, 92, 662.75, 1105.23
76, 93, 662.75, 1105.23
76, 94, 662.75, 1105.23
76, 95, 662.75, 1105.23
76, 96, 662.75, 1105.23
76, 97, 662.75, 1105.23
76, 98, 662.75, 1105.23
76, 99, 662.75, 1105.23
76, 100, 662.75, 1105.23
76, 101, 662.75, 1105.23
76, 102, 662.75, 1105.23
76, 103, 662.75, 1105.23
76, 104, 662.75, 1105.23
76, 105, 662.75, 1105.23
76, 106, 662.75, 1105.23
76, 107, 662.75, 1105.23
76, 108, 662.75, 1105.23
76, 109, 662.75, 1105.23
76, 110, 662.75, 1105.23
76, 111, 662.75, 1105.23
76, 112, 662.75, 1105.23
76, 113, 662.75, 1105.23
76, 114, 662.75, 1105.23
76, 115, 662.75, 1105.23
76, 116, 662.75, 1105.23
76, 117, 662.75, 1105.23
76, 118, 662.75, 1105.23
76, 119, 662.75, 1105.23
76, 120, 662.75, 1105.23
76, 121, 662.75, 1105.23
76, 122, 662.75, 1105.23
76, 123, 662.75, 1105.23
76, 124, 662.75, 1105.23
76, 125, 662.75, 1105.23
76, 126, 662.75, 1105.23
76, 127, 662.75, 1105.23
76, 128, 662.75, 1105.23
76, 129, 662.75, 1105.23
76, 130, 662.75, 1105.23
76, 131, 662.75, 1105.23
76, 132, 662.75, 1105.23
76, 133, 662.75, 1105.23
76, 134, 662.75, 1105.23
76, 135, 662.75, 1105.23
76, 136, 662.75, 1105.23
76, 137, 662.75, 1105.23
76, 138, 662.75, 1105.23
76, 139, 662.75, 1105.23
76, 140, 662.75, 1105.23
76, 141, 662.75, 1105.23
76, 142, 662.75, 1105.23
76, 143, 662.75, 1105.23
76, 144, 662.75, 1105.23
77, 1, 660.095, 1102.8
77, 2, 660.095, 1102.8
77, 3, 660.095, 1102.8
77, 4, 660.095, 1102.8
77, 5, 660.095, 1102.8
77, 6, 660.095, 1102.8
77, 7, 660.095, 1102.8
77, 8, 660.095, 1102.8
77, 9, 660.095, 1102.8
77, 10, 660.095, 1102.8
77, 11, 660.095, 1102.8
77, 12, 660.095, 1102.8
77, 13, 660.095, 1102.8
77, 14, 660.095, 1102.8
77, 15, 660.095, 1102.8
77, 16, 660.095, 1102.8
77, 17, 660.095, 1102.8
77, 18, 660.095, 1102.8
77, 19, 660.095, 1102.8
77, 20, 660.095, 1102.8
77, 21, 660.095, 1102.8
77, 22, 660.095, 1102.8
77, 23, 660.095, 1102.8
77, 24, 660.095, 1102.8
77, 25, 660.095, 1102.8
77, 26, 660.095, 1102.8
77, 27, 660.095, 1102.8
77, 28, 660.095, 1102.8
77, 29, 660.095, 1102.8
77, 30, 660.095, 1102.8
80, 1, 664.959, 1105.23
80, 2, 664.959, 1105.23
80, 3, 664.959, 1105.23
80, 4, 664.959, 1105.23
80, 5, 664.959, 1105.23
80, 6, 664.959, 1105.23
80, 7, 664.959, 1105.23
80, 8, 664.959, 1105.23
80, 9, 664.959, 1105.23
80, 10, 664.959, 1105.23
80, 11, 664.959, 1105.23
80, 12, 664.959, 1105.23
80, 13, 664.959, 1105.23
80, 14, 664.959, 1105.23
80, 15, 664.959, 1105.23
80, 16, 664.959, 1105.23
80, 17, 664.959, 1105.23
80, 18, 664.959, 1105.23
80, 19, 664.959, 1105.23
80, 20, 664.959, 1105.23
80, 21, 664.959, 1105.23
80, 22, 664.959, 1105.23
80, 23, 664.959, 1105.23
80, 24, 664.959, 1105.23
80, 25, 664.959, 1105.23
80, 26, 664.959, 1105.23
80, 27, 664.959, 1105.23
80, 28, 664.959, 1105.23
80, 29, 664.959, 1105.23
80, 30, 664.959, 1105.23
80, 31, 664.959, 1105.23
80, 32, 664.959, 1105.23
80, 33, 664.959, 1105.23
80, 34, 664.959, 1105.23
80, 35, 664.959, 1105.23
80, 36, 664.959, 1105.23
80, 37, 664.959, 1105.23
80, 38, 664.959, 1105.23
81, 1, 661.311, 1108.88
81, 2, 661.311, 1108.88
81, 3, 661.311, 1108.88
81, 4, 661.311, 1108.88
81, 5, 661.311, 1108.88
81, 6, 661.311, 1108.88
81, 7, 661.311, 1108.88
81, 8, 661.311, 1108.88
81, 9, 661.311, 1108.88
81, 10, 661.311, 1108.88
81, 11, 661.311, 1108.88
82, 1, 666.176, 1105.23
82, 2, 666.176, 1105.23
82, 3, 666.176, 1105.23
83, 1, 661.311, 1107.66
83, 2, 661.311, 1107.66
83, 3, 661.311, 1107.66
83, 4, 661.311, 1107.66
83, 5, 661.311, 1107.66
83, 6, 661.311, 1107.66
83, 7, 661.311, 1107.66
83, 8, 661.311, 1107.66
83, 9, 661.311, 1107.66
83, 10, 661.311, 1107.66
83, 11, 661.311, 1107.66
85, 1, 662.527, 1107.66
85, 2, 662.527, 1107.66
85, 3, 662.527, 1107.66
85, 4, 662.527, 1107.66
85, 5, 662.527, 1107.66
85, 6, 662.527, 1107.66
85, 7, 662.527, 1107.66
85, 8, 662.527, 1107.66
85, 9, 662.527, 1107.66
85, 10, 662.527, 1107.66
85, 11, 662.527, 1107.66
85, 12, 662.527, 1107.66
85, 13, 662.527, 1107.66
85, 14, 662.527, 1107.66
85, 15, 662.527, 1107.66
85, 16, 662.527, 1107.66
85, 17, 662.527, 1107.66
85, 18, 662.527, 1107.66
85, 19, 662.527, 1107.66
85, 20, 662.527, 1107.66
85, 21, 662.527, 1107.66
85, 22, 662.527, 1107.66
85, 23, 662.527, 1107.66
85, 24, 662.527, 1107.66
85, 25, 662.527, 1107.66
87, 1, 736.25, 1007.75
87, 2, 736.25, 1007.75
87, 3, 736.25, 1007.75
87, 4, 736.25, 1007.75
87, 5, 736.25, 1007.75
87, 6, 736.25, 1007.75
87, 7, 736.25, 1007.75
88, 1, 660.095, 1110.09
88, 2, 660.095, 1110.09
88, 3, 660.095, 1110.09
88, 4, 660.095, 1110.09
88, 5, 660.095, 1110.09
88, 6, 660.095, 1110.09
88, 7, 660.095, 1110.09
88, 8, 660.095, 1110.09
88, 9, 660.095, 1110.09
88, 10, 660.095, 1110.09
88, 11, 660.095, 1110.09
88, 12, 660.095, 1110.09
89, 1, 660.095, 1107.66
90, 1, 763.25, 1045.25
91, 1, 718.25, 1058.75
92, 1, 1001.75, 1352.75
93, 1, 679.25, 964.25
94, 1, 667.25, 1106.45
95, 1, 661.311, 1108.88
96, 1, 658.878, 1104.01
97, 1, 662.527, 1107.66
98, 1, 657.662, 1105.23
99, 1, 660.095, 1108.88
100, 1, 663.743, 1108.88
101, 1, 658.878, 1106.45
102, 1, 662.75, 1103.75
103, 1, 890.75, 1103.75
104, 1, 657.662, 1112.53
105, 1, 685.25, 1117.25
106, 1, 660.095, 1106.45
107, 1, 661.311, 1107.66
107, 2, 661.311, 1107.66
107, 3, 661.311, 1107.66
107, 4, 661.311, 1107.66
107, 5, 661.311, 1107.66
107, 6, 661.311, 1107.66
107, 7, 661.311, 1107.66
107, 8, 661.311, 1107.66
107, 9, 661.311, 1107.66
